2020-06-10, 28651.59, 
2020-06-09, 28651.59, 
2020-06-08, 28651.59, 
2020-06-07, 28651.59, 
2020-06-06, 28651.59, 
2020-06-05, 28651.59, 
2020-06-04, 28651.59, 
2020-06-03, 28651.59, 
2020-06-02, 28651.59, 
2020-06-01, 28651.59, 
2020-05-31, 28651.59, 
2020-05-30, 28651.59, 
2020-05-29, 28651.59, TSLA 
2020-05-28, 27753.84, 
2020-05-27, 27753.84, 
2020-05-26, 27753.84, 
2020-05-25, 27753.84, 
2020-05-24, 27753.84, 
2020-05-23, 27753.84, 
2020-05-22, 27753.84, 
2020-05-21, 27753.84, 
2020-05-20, 27753.84, 
2020-05-19, 27753.84, 
2020-05-18, 27753.84, 
2020-05-17, 27753.84, 
2020-05-16, 27753.84, 
2020-05-15, 27753.84, 
2020-05-14, 27753.84, 
2020-05-13, 27753.84, 
2020-05-12, 27753.84, 
2020-05-11, 27753.84, 
2020-05-10, 27753.84, 
2020-05-09, 27753.84, 
2020-05-08, 27753.84, 
2020-05-07, 27753.84, 
2020-05-06, 27753.84, 
2020-05-05, 27753.84, 
2020-05-04, 27753.84, 
2020-05-03, 27753.84, 
2020-05-02, 27753.84, 
2020-05-01, 27753.84, 
2020-04-30, 27753.84, 
2020-04-29, 27753.84, AMZN 
2020-04-28, 27256.39, AMZN 
2020-04-27, 27938.13, AMZN 
2020-04-26, 28727.74, 
2020-04-25, 28727.74, 
2020-04-24, 28727.74, 
2020-04-23, 28727.74, 
2020-04-22, 28727.74, AAPL GOOGL 
2020-04-21, 28401.67, 
2020-04-20, 28401.67, 
2020-04-19, 28401.67, 
2020-04-18, 28401.67, 
2020-04-17, 28401.67, 
2020-04-16, 28401.67, 
2020-04-15, 28401.67, 
2020-04-14, 28401.67, 
2020-04-13, 28401.67, 
2020-04-12, 28401.67, 
2020-04-11, 28401.67, 
2020-04-10, 28401.67, 
2020-04-09, 28401.67, 
2020-04-08, 28401.67, 
2020-04-07, 28401.67, 
2020-04-06, 28401.67, 
2020-04-05, 28401.67, 
2020-04-04, 28401.67, 
2020-04-03, 28401.67, 
2020-04-02, 28401.67, 
2020-04-01, 28401.67, 
2020-03-31, 28401.67, 
2020-03-30, 28401.67, 
2020-03-29, 28401.67, 
2020-03-28, 28401.67, 
2020-03-27, 28401.67, 
2020-03-26, 28401.67, 
2020-03-25, 28401.67, 
2020-03-24, 28401.67, 
2020-03-23, 28401.67, 
2020-03-22, 28401.67, 
2020-03-21, 28401.67, 
2020-03-20, 28401.67, 
2020-03-19, 28401.67, TSLA 
2020-03-18, 24886.46, TSLA 
2020-03-17, 26797.73, TSLA 
2020-03-16, 27407.92, TSLA 
2020-03-15, 28907.93, 
2020-03-14, 28907.93, 
2020-03-13, 28907.93, 
2020-03-12, 28907.93, 
2020-03-11, 28907.93, 
2020-03-10, 28907.93, 
2020-03-09, 28907.93, 
2020-03-08, 28907.93, 
2020-03-07, 28907.93, 
2020-03-06, 28907.93, 
2020-03-05, 28907.93, 
2020-03-04, 28907.93, 
2020-03-03, 28907.93, 
2020-03-02, 28907.93, 
2020-03-01, 28907.93, 
2020-02-29, 28907.93, 
2020-02-28, 28907.93, TSLA GOOGL 
2020-02-27, 27386.01, TSLA GOOGL 
2020-02-26, 28854.03, TSLA GOOGL 
2020-02-25, 28968.79, TSLA GOOGL 
2020-02-24, 30313.97, 
2020-02-23, 30313.97, 
2020-02-22, 30313.97, 
2020-02-21, 30313.97, 
2020-02-20, 30313.97, 
2020-02-19, 30313.97, 
